index	image	Word	uniqueID	display_label	recognizability_answer	recognizability_RT	recognizability_N-ratings	recognizability_N-correct	recognizability_N-most-common	recognizability_most-common-label	recognizability	recognizability_homonyms	recognizability_close	nameability_N-ratings	nameability_alternative-label	nameability_label1	nameability_label1_moreEdit	nameability_label2	nameability_most-frequent-rating	nameability_naming-consistency	nameability	nameability_SE	nameability_SE-naming-consistency	memorability_cr
436	apple/apple_04s.jpg	apple	apple	apple	apple, apple tree, apple, apple, apple tree, apple, apple, apple tree, apple, apple, apple, apple, apple, apple, apple	4262, 8413, 5281, 7071, 126691, 2617, 11145, 3918 13198, 3949, 5906, 4055, 4292, 6339, 11008,	15	12	12	apple	0.8	0.8	1.0	16.0	nan	apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple	apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple	leaves	apple	1.0	1.0	0.0	0.0	0.717948718
435	apple/apple_03s.jpg	apple	apple	apple	apple, apple tree, apple tree, apple, apple, apple tree, apple, apple, apple, apple, apple, fruit	9705, 9333, 10412, 11996, 8228, 6679, 8174, 8862, 65270, 5317, 2791, 7994,	12	8	8	apple	0.666666667	0.666666667	0.916666667	20.0	nan	apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple	apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple, apple	leaves	apple	1.0	1.0	0.0	0.0	0.897435897
1650	bed/bed_07n.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	245275, 2182, 5213, 13137, 4891, 2009, 7374, 4923, 7653, 3677, 4717, 4982 2537, 5318, 6722, 2391,	16	16	16	bed	1.0	1.0	1.0	20.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	pillows	bed	1.0	1.0	0.0	0.0	0.829268293
1649	bed/bed_06n.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	4958, 8548, 27940, 13984, 4657, 12727 2911, 2468, 4366, 7823, 17046, 4109, 9434, 4776, 4262, 4433,	16	16	16	bed	1.0	1.0	1.0	15.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	pillow	bed	1.0	1.0	0.0	0.0	0.775
1646	bed/bed_03s.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	2567, 6283 6668, 8182, 5761, 7123, 29441, 6791, 6211, 4784 4338, 12676 4112 4250, 5016,	15	15	15	bed	1.0	1.0	1.0	19.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bedroom	bed	1.0	1.0	0.0	0.0	0.8
1657	bed/bed_14s.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	3647, 4008, 3232, 2319, 8446, 6380, 13117, 4869, 4968, 6574, 4540, 3528, 8127, 2663,	14	14	14	bed	1.0	1.0	1.0	16.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	rug	bed	1.0	1.0	0.0	0.0	0.717948718
1648	bed/bed_05n.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	5165, 2271 4406, 25085, 3964, 2400, 5085, 4674, 7965, 5085, 2798 7032, 7573, 2345	14	14	14	bed	1.0	1.0	1.0	19.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, brown quilt	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, brown quilt	bed	bed	0.947368421	0.947368421	0.051227817	0.051227817	0.692307692
1655	bed/bed_12s.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	4677, 3547, 3462, 3458, 4630, 5182, 4358, 4211 5576, 3279, 5119, 4790, 35415, 6949, 4101, 2875, 2644, 17152, 4646, 3390,	20	20	20	bed	1.0	1.0	1.0	18.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, comforter	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, comforter	pillows	bed	0.944444444	0.944444444	0.053990295	0.053990295	0.675
1660	bed/bed_17s.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, pillow, bed, bed, bed, bed	25624, 4952, 3269, 3977, 4119, 3212, 2285, 8470, 4405, 6627 3894, 5126, 5447, 5102, 8872, 5631, 5333 6864, 4495, 2099,	20	19	19	bed	0.95	0.95	0.95	18.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	pillows	bed	1.0	1.0	0.0	0.0	0.829268293
1663	bed/bed_20n.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, cot, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	14210, 6953, 9391, 11283, 2980, 2648, 16981, 56697 5667, 7553, 7438, 3837, 25063 5851 3983, 4218, 2520,	17	16	16	bed	0.941176471	0.941176471	0.941176471	18.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, childs room	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, childs room	bedroom	bed	0.944444444	0.944444444	0.053990295	0.053990295	0.853658537
1647	bed/bed_04s.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bathrobe, bed, bed, bed, bed, bed, bed, bed, bed	7939, 4772, 3543, 5076, 5846, 3833, 25951, 23616, 7069, 7338, 2218, 12983, 47047, 3268, 4445, 5636, 4137,	17	16	16	bed	0.941176471	0.941176471	0.941176471	17.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, cot	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, cot	window	bed	0.941176471	0.941176471	0.057067206	0.057067206	0.625
1664	bed/bed_21n.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, coat, bed, bed, bed	2721, 1957, 5988, 6951, 6472, 2474, 4405, 5915, 23237, 20888, 6816, 17132, 11688, 5006 4939, 3038,	16	15	15	bed	0.9375	0.9375	0.9375	17.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	furniture	bed	1.0	1.0	0.0	0.0	0.692307692
1662	bed/bed_19n.jpg	bed	bed	bed	bed, bed, bed, bed, cushion, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	6128, 6627, 4439, 8071, 6439, 5167, 4729, 3632, 6216, 6174, 6535, 13627, 11618, 5743, 5197, 10929,	16	15	15	bed	0.9375	0.9375	0.9375	19.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, comforter, comforter	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, comforter, comforter	wall hangings	bed	0.894736842	0.894736842	0.0704059	0.0704059	0.75
26215	bed.jpg	bed	bed	bed	bed, bed, bed, pillow, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	7137 6956, 7121, 3870, 5297, 3434, 6203, 5527, 5477, 5583 8021, 9198, 4030, 18811, 16420, 3082,	16	15	15	bed	0.9375	0.9375	0.9375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1644	bed/bed_01b.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, sofa bed, bed, bed, bed, bed, bed, bed, bed, bed	6192, 4105, 3563, 9493, 3920, 2698, 7443, 2796, 4160, 3446, 7538, 3137, 5034, 11426, 2830	15	14	14	bed	0.933333333	0.933333333	1.0	20.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	comforter	bed	1.0	1.0	0.0	0.0	0.875
1651	bed/bed_08s.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, cot, bed	3746 8082, 6075 5944, 4133, 3734, 18962, 4667, 3710, 3858, 7133, 4080, 25116, 35999,	14	13	13	bed	0.928571429	0.928571429	0.928571429	17.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	blankets	bed	1.0	1.0	0.0	0.0	0.8
1665	bed/bed_22s.jpg	bed	bed	bed	bed, bed, bed, pillow, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	4528, 9259, 5988, 3696, 6667, 2312 5479, 5044, 3718, 7246, 13113, 6348, 3879 3393,	14	13	13	bed	0.928571429	0.928571429	0.928571429	15.0	nan	bat, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bat, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	pillows	bed	0.933333333	0.933333333	0.064406119	0.064406119	0.906976744
1653	bed/bed_10s.jpg	bed	bed	bed	bed, bed, bed, bed, bed, sofa bed, bed, bed, bed, bed	5920, 5133, 3246, 2675, 6561, 10769, 6135, 3557, 3604, 5985,	10	9	9	bed	0.9	0.9	1.0	14.0	nan	bat, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bat, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	shelves	bed	0.928571429	0.928571429	0.068830294	0.068830294	0.772727273
1645	bed/bed_02s.jpg	bed	bed	bed	bed, cot, bed, bed, bed, bed, bed, bed, cot, bed, bed, bed, bed, bed, bed, bed	4498, 6582, 3444, 4197, 5278, 14308, 11199, 4799, 5121, 10704, 7421, 8542, 38650, 3221 2332, 5687,	16	14	14	bed	0.875	0.875	0.875	19.0	nan	bead frame, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bead frame, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	wardrobe	bed	0.947368421	0.947368421	0.051227817	0.051227817	0.794871795
1656	bed/bed_13s.jpg	bed	bed	bed	bed, bed, bed, bed, air mattress, bed, bed, bed, bed, bed, bed, sofa bed, bed, bed, bed	3950 8517, 4900, 3885, 25660, 9220, 11974, 6077, 7014, 3443, 4647, 3300, 3274, 3595, 4244,	15	13	13	bed	0.866666667	0.866666667	0.933333333	19.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bedding	bed	1.0	1.0	0.0	0.0	0.725
1654	bed/bed_11n.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, wall, bed, bed, bed, bed, bed, bed, mattress	78031, 3736, 4398, 37248, 5313, 9562, 2898, 36339, 6898, 14842, 5104, 7001, 2507 4031, 10429,	15	13	13	bed	0.866666667	0.866666667	0.866666667	18.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, cot, pillow, queen size	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, cot, pillow, queen size	pillows	bed	0.833333333	0.833333333	0.087841046	0.087841046	0.8
1661	bed/bed_18n.jpg	bed	bed	bed	bed, bed, bed, bed, bed, bed, bed, bag, bed, sofa bed, bed, bed	3843, 10709, 4794 3201, 4207, 4911, 3544, 78054, 4276, 6983, 5126, 5464,	12	10	10	bed	0.833333333	0.833333333	0.916666667	16.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	purse	bed	1.0	1.0	0.0	0.0	0.717948718
1652	bed/bed_09n.jpg	bed	bed	bed	mattress, cot, bed, coat, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, cot, bed	14664, 5406, 5458, 6533, 30902, 8473, 5108, 4300, 11007, 4999, 4440, 2626, 5757, 2554, 5304, 150216,	16	12	12	bed	0.75	0.75	0.75	17.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	blanket	bed	1.0	1.0	0.0	0.0	0.875
1659	bed/bed_16n.jpg	bed	bed	bed	bed, bed, bed, bed, bed, window, window, bed, bed, bed, bed, wind chimes, bed, window, bed	9860, 4202, 7846, 2667, 30591, 5479, 13645, 11111, 7804, 4605, 23786, 6058, 5059 6345, 3315,	15	11	11	bed	0.733333333	0.733333333	0.733333333	20.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bedroom	bed	1.0	1.0	0.0	0.0	0.829268293
1658	bed/bed_15n.jpg	bed	bed	bed	bed, cart, bed, bed, bed, bed, dollhouse, bed, bed, bed, sofa bed, cot	5669, 9318, 8965, 4613, 3813, 2871 22532, 8664, 5711, 2488 29428 5265,	12	8	8	bed	0.666666667	0.666666667	0.75	20.0	nan	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed, bed	bedroom	bed	1.0	1.0	0.0	0.0	0.894736842
1904	bike/bike_20s.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle)	3982, 4279, 12668, 9296, 2979, 31683, 65058, 2563, 4620, 4628, 2201, 16368, 7429, 4012,	14	14	14	bike (bicycle)	1.0	1.0	1.0	15.0	nan	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike, bike, bike, bike	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike, bike, bike, bike	bike rack	bike	0.533333333	0.533333333	0.128812238	0.128812238	0.842105263
1889	bike/bike_05s.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), handlebar (bicycle), bike (bicycle), bike (bicycle), bike (bicycle)	2769, 19902, 4497 11175, 5195 5548, 6529, 5975, 9653, 8089, 76442, 6059, 92611, 39191, 5479, 4709, 8292,	17	16	16	bike (bicycle)	0.941176471	0.941176471	0.941176471	19.0	nan	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike	nan	bicycle	0.789473684	0.210526316	0.09352877	0.09352877	0.625
26230	bike.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), handlebar (bicycle), bike (bicycle), bike (bicycle), bike (bicycle)	6991, 4807, 2932 28770, 5434, 17340, 125726, 15103, 6570, 4128, 75037, 5702, 4039, 6868, 4841, 3929, 5315,	17	16	16	bike (bicycle)	0.941176471	0.941176471	0.941176471	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1893	bike/bike_09s.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), handlebar (bicycle), bike (bicycle), bike (bicycle)	7025, 8102, 2742, 54323, 26611, 6978, 3142, 4917 10632, 13704, 7134, 2836, 4558, 4459, 8560, 3019,	16	15	15	bike (bicycle)	0.9375	0.9375	0.9375	17.0	nan	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike, bike, bike, bike	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike, bike, bike, bike	nan	bicycle	0.529411765	0.470588235	0.121057825	0.121057825	0.761904762
1901	bike/bike_17s.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), cymbal, bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle)	5943, 4421, 60029, 4152, 4228, 8403, 6347, 9901, 6571, 3929, 29888, 13425, 3133,	13	12	12	bike (bicycle)	0.923076923	0.923076923	0.923076923	17.0	nan	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike, bike	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike, bike	nan	bicycle	0.647058824	0.352941176	0.115904043	0.115904043	0.7
1895	bike/bike_11s.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), handlebar (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle)	3133, 8058, 26701, 3053, 8370, 7720, 6129 6902 3307, 54905, 4389, 3636,	12	11	11	bike (bicycle)	0.916666667	0.916666667	0.916666667	16.0	nan	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike	people	bicycle	0.75	0.25	0.108253175	0.108253175	0.666666667
1888	bike/bike_04s.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), tree, bike (bicycle), bike (bicycle), handlebar (bicycle), bike (bicycle), bike (bicycle), bike (bicycle)	41935, 6635, 4681, 12243, 5833, 4384, 42013, 3831, 4302, 16549, 5710, 5277, 4349, 5426, 4798, 66585, 3998,	17	15	15	bike (bicycle)	0.882352941	0.882352941	0.882352941	16.0	nan	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike	bicycles	bicycle	0.75	0.25	0.108253175	0.108253175	0.714285714
1891	bike/bike_07s.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), cymbal, bike (bicycle), bike (bicycle), bike (bicycle), handlebar (bicycle), bike (bicycle), bike (bicycle), bike (bicycle)	6377, 3068, 8132, 3991, 6845, 27881, 6207, 4803, 9018, 15370, 5362, 2808, 31845, 3691, 4643, 4678,	16	14	14	bike (bicycle)	0.875	0.875	0.875	18.0	nan	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike, bike	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike, bike	tree	bicycle	0.666666667	0.333333333	0.111111111	0.111111111	0.775
1887	bike/bike_03s.jpg	bike	bike	bike (bicycle)	bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), handlebar (bicycle), bike (bicycle), cart, bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle), bike (bicycle)	92630, 3170, 30431, 40874, 4666, 70244, 2935 17525, 6073, 12271 5933, 9342, 6656 6522 4752, 5173,	16	14	14	bike (bicycle)	0.875	0.875	0.875	19.0	nan	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike	bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bicycle, bike, bike, bike, bike, bike	box	bicycle	0.736842105	0.263157895	0.101022618	0.101022618	0.725
